gauge_id,p_mean,pet_mean,aridity,frac_snow,moisture_index,seasonality,high_prec_freq,high_prec_dur,low_prec_freq,low_prec_dur,cly_pc_sav,slt_pc_sav,snd_pc_sav,lit_cl_smj,glc_pc_s01,glc_pc_s02,glc_pc_s03,glc_pc_s04,glc_pc_s05,glc_pc_s06,glc_pc_s07,glc_pc_s08,glc_pc_s09,glc_pc_s10,glc_pc_s11,glc_pc_s12,glc_pc_s13,glc_pc_s14,glc_pc_s15,glc_pc_s17,glc_pc_s18,glc_pc_s19,glc_pc_s20,glc_pc_s21,ele_mt_sav,ele_mt_smn,ele_mt_smx,slp_dg_sav,sgr_dk_sav,area,Class
hysets_04025500,2.39988637141488,15.3028995824492,6.37651005677704,0.24934577709979,-0.808474000531977,0.257297922962143,0.0555137244164556,1.14872521246459,0.660414812786638,3.56672828096118,8.1432275433168,34.1668056044327,57.6899668522505,3,0,46.9954261407839,0,38.1900128139653,0,13.6925596554682,0,0,0,0,0,0,0,0,0,0,0,0,1.05021170046214,0,353.538628080215,292.629292015488,401.307440344532,15.3330184779052,34.6222882471333,297.293467657397,5
hysets_04057510,2.33889999315489,14.516068177151,6.20636547934253,0.235510007388509,-0.793793340517698,0.309249673795123,0.0487370798822643,1.09538461538462,0.623314395235814,3.15086505190311,10.9320652545187,36.5419365675145,52.823170074177,6,0,44.1447365819918,0,39.8308127903664,0,13.4692072294571,0,0,0,0,0,0,0,0,0,0,0,0,2.36932981659685,0,241.135986427711,212.027677504859,287.446456922515,10.4923033458615,17.4581647006422,471.677558928161,3
hysets_04063700,2.3379259360668,14.6553439660482,6.26852362598945,0.271609412694215,-0.795845727571462,0.311707184993529,0.0507906085289889,1.14153846153846,0.653775070162229,3.38447909284196,8.62259166540881,31.7003665132825,60.1044914308817,2,0,60.1421268564158,0,11.0435108062069,0,28.2684080174149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473.650377817922,440.982867590285,515.582649058232,14.1064704048314,18.7053332940738,364.125457472191,2
hysets_04256000,3.80122116503524,11.9748100486002,3.15025343927578,0.301565337824776,-0.571808763409362,0.769542778452156,0.038537887603532,1.08061420345489,0.485317270175919,2.39688979039892,6,32,62,1,0,98.9635755168629,0,0,0,0.0728489662742826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485.125812404709,224,704.907265505886,31,72.4370937976457,233.576220510773,5
hysets_04262500,3.67562803751112,12.8281059620782,3.49004464846897,0.292986551891111,-0.63154008476952,0.589442091715374,0.0381956328290779,1.07722007722008,0.494968854815525,2.39278623428193,7.21573893079678,33.6218466553107,58.6562706490158,8,0,97.4447622450726,0,0,0,1.22192289044692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403.635780690618,280.384954486807,596.077466961159,29.566300107214,81.5741076833857,668.089805329225,5
hysets_04269000,3.48340680402493,12.8482866725991,3.68842555447542,0.281230895636439,-0.654948313187345,0.520405963121418,0.0384694366486412,1.08076923076923,0.504278184680676,2.41937602627258,5.14555191088881,29.5893363473951,65.0548466451028,8,0,96.0003183086551,0,0.223406115638319,0,3.39807598663845,0,0,0,0,0.0259346510059477,0,0,0,0.13963621924147,0,0.0432244183432463,0,0.0832183338724822,0,412.995889532308,307.99233019648,670.79338456847,33.0279555422932,52.3550916474849,1591.46113195105,5
hysets_04296000,3.56638442056267,11.1916181805736,3.13808520361579,0.269721747464698,-0.576501465494026,0.743084254470626,0.0394962009720035,1.10325047801147,0.518173728523513,2.48359580052493,10,37,53,6,0,86.4878677340349,0,0,0,13.0487131421055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382.706984834387,233.43878643544,739.194852568422,59,117.658087614037,301.734331290455,4
hysets_05AA008,1.95074543089875,12.0286973783285,6.1662055887972,0.45188295366526,-0.638155054561845,1.07662375181133,0.0424395920323088,1.20622568093385,0.610240262851667,3.56457417033187,17.8041611270662,39.1508660718752,43.0449728010586,6,0,0,0,84.2708642338004,0,0,0,0,0,0,0,8.8276667815879,1.45981185946422,0,0,0,0,0,5.06732599017314,0,1711.01525060685,1311.13619630616,2589.22893320236,152.333613133609,249.159217727684,401.322927779522,3
hysets_05BJ004,2.14550687932095,9.05148743924979,4.21881072789409,0.351619680438129,-0.719002665635083,0.299812100286637,0.0424395920323088,1.26530612244898,0.61468957491957,3.68788501026694,18,37.5898462904892,44.4101537095108,3,0,0,0,73.5322532098552,0,4.72626028932121,0,0,2.59312471858924,0,5.3767450024378,0.391354920074339,0,7.09231274627692,0,0,1.31561172118409,0,4.71223967722287,0,1927.13968262744,1489.74881014284,2627.68258089259,171.549565252535,197.238366330388,788.001626821362,3
hysets_05BL022,2.08480251899512,11.1614723800397,5.35373124233346,0.406110677382693,-0.690826126029739,0.725494085969298,0.0411390238893832,1.24948024948025,0.603463618317476,3.52358113509193,16,37,46,3,0,0,0,96,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1987,1482,2801,149,193,164.893318133213,3
hysets_05DA007,2.4937750701622,2.59021425148882,1.03867196463727,0.500750885542381,0.233200378801883,1.60079392043957,0.0277910876856732,1.16332378223496,0.492230816619892,2.97640728476821,14.6341812325547,41,44.3658187674453,6,0,0,0,25.5112879535785,0,0,0,0,0,0,0,0,0,48.8290938372266,0,0,0,0,2,23.2937994417495,2239.29952158072,1568.49729525487,3155.41383165124,226.024006441899,497.909696371372,247.103100428488,4
hysets_05DC006,2.08285919638577,9.62501197891702,4.62105743663257,0.327133290419507,-0.737575381001532,0.333915656439928,0.0416866315285098,1.28752642706131,0.610924772400575,3.63247863247863,15.5804118809028,37.6834168246979,46.5978617481706,3,0,0,0,80.9379219250539,0,1.27870739350897,0,0,1.9601700513843,0.223953088726503,9.72065082940906,0,0,4.84883638640313,0,0,0,0,1.01698403535811,0,1816.39358770855,1456.16850353331,2400.92212184325,132.365695851383,161.898474623284,1846.40564405239,3
hysets_05DD009,1.97122048052569,13.355283729208,6.77513442111073,0.187447965543025,-0.837332676764397,0.16196110864516,0.0431925525361078,1.27217741935484,0.636730782394414,3.8453906572964,15.7106511207221,35.9984011173848,48.1778473241661,3,0,0.134184258220395,0,82.8296797171834,0,11.7787341425092,0,0,0,0,5.09148778533526,0,0,0.165914096751776,0,0,0,0,0,0,1251.91655933302,1085.06938919578,1561.75646668145,47.0525499589463,91.6102489513222,872.196489419455,2
hysets_05PB018,2.2256294065302,11.3166595934014,5.08470078630217,0.233977788485954,-0.715018785480402,0.545241188820474,0.0483263741529194,1.1461038961039,0.635977821890615,3.39335281227173,5.9847910691376,33.7466257559412,60.2685831749212,9,0,2.61286677588024,0,24.2803787255844,0,37.3537938218056,0,0,0.577615561827693,0,26.2270786364124,1.71208468508818,0,0,0,0,0,0,7.01563666556851,0,449.365860937637,415.036692872832,504.148697615076,20.0584244689485,16.2608999900607,347.098077441264,2
hysets_05QE008,2.12317475528782,11.1973735368608,5.2738821940933,0.218308970994403,-0.699874200576432,0.673849053548775,0.050379902799644,1.16271721958926,0.651173933876378,3.56826706676669,8.57181752252469,36.8052173351465,54.6587816174411,9,0,0,0,71.8839000622664,0,0.511952856591663,0,0,1.6752471312398,0,3.96461918040588,0,0,0.115641078062502,0,0,0,0,21.6920512210173,0,385.925608663221,353.518537221387,451.809203225475,26.4494845627459,15.7698838619337,1630.88345724314,2
hysets_05QE009,2.02022315011293,11.6960702306797,5.78949421009551,0.208641119971254,-0.72070058057888,0.64835836376585,0.0498322951605174,1.1648,0.666438496817031,3.67951625094482,5.45718005085609,31.0996283474061,63.202426505691,9,0,0,0,52.7336969285862,0,8.77814603179153,0,0,6.39668162623022,0,16.780955269833,1.38038466674321,0,0,0,0,0,0,14.0148644166933,0,379.621533581051,336.509967364925,436.843610425355,26.0237549647333,22.7142073078512,1747.13171920076,2
hysets_05QE012,2.06211581901566,10.7163303443083,5.19676452965852,0.208541521900017,-0.681241110780984,0.765033209894378,0.0501745499349715,1.15433070866142,0.660141008967075,3.6187617260788,5.0099678461688,30.4803361753428,64.269527890817,9,0,0,0,55.1984137232372,0,0.728388944754322,0,0,6.28705548826378,0,9.98809378635455,0,0,0,0,0,0,0,28.0278223093318,0,392.752422112198,362.896959468351,443.344741345286,19.684312322772,15.2101697266282,546.874185026819,2
hysets_05TG002,1.62576083236362,11.2220206721884,6.9026270339366,0.266814613606523,-0.646936276040801,1.01803536604288,0.0520227257170237,1.20063191153239,0.708535834074885,4.25092402464066,11.7594955864727,33.6467256051737,54.4160384693645,8,0,0,0,92.2437788711585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.75622112884151,0,240.268117226444,215.932905098519,265.348073232401,10.0296586141549,15.1157425263911,881.577813325338,2
hysets_05UF004,1.58526593195975,10.2874344582107,6.48940613105401,0.271685656596736,-0.60696402377681,1.13625901333744,0.0514066671230063,1.21129032258065,0.70812512834554,4.26950061906727,11.0094620902722,35.4175314554493,53.6187752931062,8,0,0,0,68.8837238229926,0,0,0,0,22.5905612264089,0,1.45526807633981,0,0,0.809087059952433,0,0,0,0,6.09487853109095,0,162.893373464222,143.926294375933,186.108444994564,4.10884594085814,10.5763844289934,1083.2757617158,3
hysets_06019500,1.7120028749401,9.04060510644128,5.2807184139557,0.423004922125253,-0.661267525868015,0.827046209424047,0.0421657882127455,1.21021611001965,0.632692176055856,3.72401289282836,17.2945742777991,35.7164612850774,46.6181552899275,8,0,0,0,42.2760162870073,0,0,0,0,0,0,0.116889233201433,32.1313106844041,24.256236140839,0,0,0,0,0,0,0,2206.19428218996,1817.11121976888,2894.89290038176,95.4575708234715,277.223475038721,1380.85787457849,2
hysets_06191000,1.95053939352453,13.4940036963517,6.91808826889092,0.523284413687901,-0.673317172619216,1.04042677526667,0.0314189882948867,1.13333333333333,0.571017865699227,3.42165709598031,9.96259012627667,37.0280102668565,53.0093996068668,7,0,0,0,90.7561086163156,0,0,0,0,0,0,0,0.7242227096816,7.38083016914813,0.571350277170025,0,0,0,0,0,0,2437.24363178015,2041.24809981802,3053.82063655963,95.3132398257611,233.198899371282,512.035648558945,3
hysets_06200000,2.31743582722976,9.78754397973854,4.22343689725315,0.460132413462436,-0.609649354340166,0.843743912427588,0.0323088507084673,1.14563106796116,0.538640564035868,2.93838685586258,13.8330787203637,39.317102069594,47.0114811023701,8,0,0,0,82.3167444014143,0,0,0,0,0.161661892327804,0,0,4.00459878170836,10.1585337455122,1.89236167972726,0,0,0,0,0,0,2307.23417608658,1629.75210793547,3021.21271010095,169.403704239055,433.632937435647,1360.54316225177,3
hysets_06224000,2.17428571428569,8.77612978301051,4.03632775828346,0.520904170432675,-0.614580767140447,0.750036664615491,0.0353891436785543,1.19953596287703,0.560887124375385,3.25287812624057,11.5616141577854,36.7997304241747,51.9170593308749,5,0,0,0,71.4291586453059,0,0,0,0,2.3247701908744,0,0,18.9581348436399,0.161159940258548,5.28059474358343,2.24790347610514,0,0,0,0,0,3110.33245444208,2329.45597887889,3843.12737098129,161.452398876893,563.090687271196,483.370454579349,3
hysets_06289000,2.29780477787663,14.7687884180984,6.42734690096085,0.420444976781529,-0.772620567863746,0.395880456101779,0.0381271818741871,1.21881838074398,0.573208296255733,3.14575507137491,10.9894658636184,36,53.0105341363817,6,0,0,0,93.955993878799,0,0,0,0,0,0,0,0,5.73749868180455,0,0,0,0,0,0,0,2401.13882011003,1583.28293430825,2964.91861734965,142.307524923725,535.7777243781,470.969210268076,3
hysets_06309200,1.56247792456705,13.123863371894,8.39939122693879,0.263415333290837,-0.842755019693741,0.212019380874381,0.055719077281128,1.26201550387597,0.71312204805257,4.66338406445837,20,41,39,3,0,0,0,86,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,2333,1548,2691,89,252,116.927674733004,3
hysets_06332515,1.43698610445616,4.42925867615852,3.0823253352438,0.218847866953904,-0.510047884012758,1.0521894477841,0.0538709014990759,1.2374213836478,0.758436580190294,5.1921274601687,15.9609005987795,37.9218011975591,46.1172982036614,1,0,0,0,57.078198802441,0,0,0,0,0,0,0,0,42.7654035926771,0.0781988024409504,0,0,0,0,0.0390994012204752,0,705.670620358504,617.53673772311,803.469192814646,29.3909940122048,45.9609005987795,190.698329762764,1
hysets_06400875,1.45890957628859,4.74160106783486,3.2500993515289,0.119211172281758,-0.638633613759367,0.389513807889663,0.0564035868300362,1.25227963525836,0.753508111438155,5.33075060532688,17.9050641687444,35.5953388807118,47.0622562856977,3,0,0,0,0,0,0,0,0,0,0,0,56.4530716330886,43.5469283669114,0,0,0,0,0,0,0,1100.26701352399,1050.69659243754,1174.20758014128,13.8128608598819,32.5731536088393,485.180823485893,1
hysets_06404000,2.20073995482234,19.4975528783628,8.85954418905288,0.0895977245152057,-0.894101012918748,0.123740784246906,0.0498322951605174,1.24871355060034,0.642138407830789,3.86526576019777,13,35,51,3,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1515,1192,2090,89,228,151.012353845768,2
hysets_06406000,2.0463543021425,16.217172975563,7.92490965938006,0.0919054278029639,-0.880180184568673,0.135590816312067,0.0506537066192073,1.26495726495726,0.657129166951879,4.03700588730025,14.8463792733723,35.6253762976241,49.4993394318283,3,0,0,0,94.020601318654,0,0,0,0,0,0,0,0.0148748097499992,5.97939868134605,0,0,0,0,0,0,0,1391.92367242014,1088.64977047072,1819.7890199906,75.1031734204383,203.949929537522,435.32281461135,2
hysets_06409000,2.11127181874186,18.1784940789925,8.61021016698138,0.231883935643333,-0.872670195935884,0.0906770824307883,0.0459990416866315,1.23302752293578,0.612772948182627,3.50921207369659,16,39,45,3,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2034,1813,2182,70,145,207.827512074344,2
hysets_06422500,2.39598261345744,19.1933342460128,8.01063168747979,0.168039847122328,-0.877949191931109,0.106262743887751,0.0467520021904305,1.24408014571949,0.602710657813676,3.40750773993808,14.3923564078092,37,49,3,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1621.41406455529,1401.4905004772,1952.28923387416,62.378335826468,156.961782039046,243.026797668491,2
hysets_06623800,2.1146847833527,16.0080053391744,7.5699250617365,0.532071992090635,-0.758990046839591,0.613822817091026,0.0375795742350605,1.18064516129032,0.58963652542953,3.62542087542087,9,33,58,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2925,2550,3431,110,200,187.952047883412,3
hysets_06712000,1.57922102813333,12.4249455814908,7.86776857713028,0.166621399128245,-0.867364655039923,0.106170280686698,0.0527072352659319,1.27694859038143,0.711068519405846,4.76076993583868,17.5454458887836,35.8290884839072,46.3527426829174,3,0,0,0,7.14907221462941,0,0,0,0,0,0,0,6.93085230051621,86.363709945339,0,0,0,0,0,0,0,2154.65892140861,1998.68077805632,2322.56403628867,26.9563213970732,88.094331125901,435.779655681092,2
hysets_06719505,2.37464097474157,9.84316722568282,4.14511807485089,0.352810708029804,-0.746382634328439,0.157005906373652,0.0314874392497775,1.23324396782842,0.540146485043466,3.18570851836899,9.6058987230208,32.1752615968513,58.3369134900829,8,0,0,0,94.8214601693169,0,0,0,0,0,0,0,0,4.65189587359058,0.149581358691457,0,0,0,0,0,0,3034.83913952066,2290.0271559683,3884.32411177336,171.056307854674,398.757249272121,1021.34646239216,3
hysets_06876700,2.22665959340131,6.38411527140803,2.8671267446211,0.0704433268492269,-0.629930932780479,0.287378745559251,0.0635909370935724,1.21916010498688,0.738654254226846,5.04960224613945,22.5551244091603,44.5988216101312,32.90622983369,5,0,0,0,1.53294223556161,0,0,0,0,0,0,0,0,94.7329838978239,3.31012153585168,0,0,0,0,0,0,448.763673116385,403.174053542018,513.312388520302,14.8771965630456,31.8660923588389,1050.77151432761,2
hysets_06FD002,1.52419399000617,2.41945855294682,1.58736917269765,0.377522185660633,0.143842608152053,1.64256415792275,0.0494215894311725,1.21548821548822,0.706550756383052,4.34062237174096,15.8169147827983,42.1814062646188,42.3861643488462,6,0,0,0,12.4963472299871,0,0,0,0,53.1723056484192,1.79176331929571,3.10323235103877,0,0,21.803673488909,0,0,0,0,7.99501062001924,0,164.245517667299,130.070409473436,206.768587189705,4.67944888449399,17.7922860222009,1882.69299882626,3
hysets_07060710,3.12777397494695,20.0376712985147,6.40636806208305,0,-0.832936589273265,0.155595201621098,0.0592785269354507,1.19119669876204,0.670956259839825,4.04372937293729,24,41,35,6,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,102,396,74,76,151.692059898136,3
hysets_07124200,1.94167910192346,17.1366862892738,8.82570465546953,0.24498002721799,-0.887006212998926,0.092790957472189,0.046957355055103,1.26802218114603,0.63720993907865,4.39103773584906,12.3519457968125,30.8109750973379,56.9600729430713,3,0,0,0,94.8144786226888,0,0,0,0,0,0,0,1.46073796689611,3.72478341041512,0,0,0,0,0,0,0,2561.00383527599,2135.41609394687,3271.33261536574,106.911207286649,263.047840630564,1305.71883836779,2
hysets_07203000,1.84227325621191,10.7898110753645,5.85679189500396,0.239482701919828,-0.825259915056229,0.133843354882539,0.0467520021904305,1.25551470588235,0.649531110958998,4.64464023494861,11.6825422301551,30.6219715023272,57.6954862675178,3,0,0,0,98.5806890731322,0,0,0,0,0,0,0,0.839969045900968,0.579341880966839,0,0,0,0,0,0,0,2531.47595620244,2213.77072075659,3068.31922189523,89.6886057518508,218.111615404412,892.486517114625,2
hysets_07207500,2.13238962283522,14.9742357450887,7.0222794111983,0.23090372601366,-0.857979691039228,0.138691837658824,0.0464097474159764,1.29636711281071,0.619275788897255,4.31014768937589,11.5595748253785,30.5499199860916,57.9124041508239,1,0,0,0,99.0462438533291,0,0,0,0,0,0,0,0.328484434410366,0.625271712260543,0,0,0,0,0,0,0,2618.7490983073,2070.02648963052,3571.13283645618,106.393698924356,235.838820269482,480.40145355091,2
hysets_07208500,2.1071969333972,20.7243760695462,9.83504471797737,0.240411669741619,-0.898589582641353,0.103188182135573,0.0513382161681155,1.30662020905923,0.637689095762886,4.44890162368672,11,33,56,5,0,0,0,93,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2862,2104,3480,104,424,158.103418343772,2
hysets_07291000,3.58382640837839,19.9122657266068,5.55614682677019,0,-0.806420925965731,0.194528308040217,0.0531863919501677,1.17371601208459,0.630433294544459,4.03770276194652,18.0160689244019,34.6789111846716,47.3210888153284,1,0,0.621699289227123,0,99.1854736179506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.278158724719,91.181668068109,166.103187675865,16.6616082117938,29.2192122981378,482.141445332327,3
hysets_07299670,1.81166267369428,7.0337750701622,3.88249709633812,0,-0.728014104422064,0.230737623840801,0.060305291258813,1.28238719068413,0.786912177424875,6.61449942462601,22,36.0327388435211,41.7656292085029,3,0,0,0,0,0,0,0,0,0,0,1.13741749646738,9.28100074461204,89.3472109674235,0,0,0,0,0,0,0,501.245934952859,470.316843750007,556.337073147039,5.74484146595285,20.754238192865,828.363637510436,2
hysets_07315200,2.38765692381406,8.215227599425,3.44070687772928,0,-0.682976272393375,0.318057013656372,0.064891505236498,1.28281461434371,0.760079403107673,6.03150461705595,21.8992087155054,40,38.1007912844946,3,0,0,0,0,0,0,0,0,0,0,0,16.491325491479,83.508674508521,0,0,0,0,0,0,0,304.245678990337,275.898337862618,343.325607867049,9.17087675634644,18.5535530440184,501.773085840365,1
hysets_07315700,2.5804538298309,7.82841536039426,3.03373587618394,0,-0.63706264550031,0.397857040926545,0.0634540351837908,1.24764468371467,0.746663015949072,5.67829255596044,21,39.3438272394987,39.4751385804306,1,0,0.0301340841327986,0,1.0874251052959,0,0,0,0,0,0,0.104919598388823,12.8650427988098,84.8950419938561,0.213270013545494,0,0,0,0,0,0,289.42681123331,257.037383686393,341.336175211339,10.1480155992647,18.1107816330939,1488.63674289831,1
hysets_07335700,3.41648778150454,20.1520624272708,5.89847343706766,0,-0.814595011806986,0.224051709680327,0.0582517626120884,1.17056396148556,0.659114244643713,4.04749894913829,21,39,41,3,0,46,0,40,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,265,800,92,94,103.699614858039,4
hysets_07337900,3.6334807310562,20.9429016359781,5.76386753808112,0,-0.807633539440499,0.254598005865025,0.0596207817099048,1.21648044692737,0.660825518515983,4.15047291487532,21.1615091300496,36.995344925128,41.7974276099403,3,0,3.95361469073379,0,93.5990242027705,0,0,0,0,0,0,0,0,1.08867700671249,0,0,0,0,0,0,0,283.12591916524,191.450415264517,443.147496834492,37.001562772388,51.825705146136,830.8292069336,4
hysets_07340300,3.72817030597575,20.3663412964611,5.46282482423527,0,-0.799698171813581,0.24908801860925,0.055719077281128,1.19705882352941,0.642001505921008,3.93084660519698,22,37.9077803987924,40.0922196012076,3,0,33.6628157824901,0,63.4755136193212,0,2.86167059818863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415.481239540829,274.247827577056,671.656989051468,90.1411923625651,72,230.65294688257,4
hysets_07352000,3.60651105482922,22.0617434458211,6.11719834222602,0,-0.81635317400723,0.242041255951894,0.057635704018071,1.20114122681883,0.651173933876378,4.07060333761232,23.6186468966719,32.6186468966719,43.4392435442328,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.7246949950912,61.9279783305352,144.644639876187,15.8205966475609,23.0521584111797,363.944191492431,3
hysets_07361500,3.68562598398246,21.5259545485661,5.84051519120951,0,-0.808469933338258,0.258465438593786,0.0572934492436169,1.19061166429587,0.660004107057293,4.13642213642214,21.1767002565114,36.3411261043941,42.5488664956591,3,0,8.4523040084158,0,90.7788146960316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.674659816459,111.392564747058,282.284967784503,31.6745903872171,37.5254881824767,463.056918760088,4
hysets_07362100,3.68681771510713,22.2006427544665,6.02162744946597,0,-0.815066753721921,0.249644559171894,0.0611267027175029,1.21662125340599,0.657471421726333,4.12408759124088,19.8171952257146,35.3626096692835,45.1821623341341,1,0,0.990300403776538,0,99.0096995962235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.4493891367728,48.5046166184757,120.274925215419,13.4984367983713,20.7021168115605,996.504552784713,3
hysets_07373000,3.56065439112874,21.0362221917995,5.90796518870537,0,-0.813379507292483,0.210210578165689,0.0564035868300362,1.18051575931232,0.646450817988911,4.01701403658018,22,31,47,1,0,3,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,14,90,13,24,131.691886850423,3
hysets_07376000,3.8329577657608,19.2270162228762,5.01623482382928,0,-0.790564388336745,0.173096653456698,0.0526387843110411,1.18672839506173,0.60387432404682,3.93839285714286,20,38.2834382703714,42.3610469253685,1,0,0,0,99.5831683945312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.6147025633787,51.2578459442545,108.871016436067,10.7268515308289,20.7130952429491,649.504927321895,3
hysets_07AA001,2.89713738106643,5.76610582517626,1.99027697576901,0.494120962848316,-0.119676270835197,1.67385968575349,0.0196454240536655,1.12549019607843,0.448216852625094,2.72947061275531,17,41.4261378825613,41.7170741515581,5,0,0,0,40.8986549751669,0,0,0,0,5.48320336255232,0,0.498130255719329,0,0,45.7142512823134,0.421384112930525,0,0,0,5.52694214784699,0.659874080562261,1907.33861848754,1169.5369649597,2837.02292344269,166.816455589472,367.567605207571,625.980300445862,3
hysets_07AG003,1.86168252447121,13.3852378670682,7.18986061861977,0.202643519527792,-0.829275232140451,0.264288968542702,0.0436717092203436,1.27091633466135,0.64638236703402,3.83083164300203,17.4140241811623,30.5007521394341,52.1394954001089,3,0,2.59769579865801,0,59.9678624186806,0,28.7736351614309,0,0,0,0,8.14498653864834,0,0,0,0,0,0.592274701118325,0,0,0,1017.79222312516,937.209328264225,1110.69290758282,19.2636667324582,43.8303022608642,822.622815172929,2
hysets_07BJ001,1.89094941474434,12.9589903484154,6.85316605900188,0.209621790290073,-0.823339866077647,0.274086529494279,0.0423026901225272,1.30932203389831,0.636114723800397,3.68916236601826,16.0748422721472,41.1244299646949,42.6841436070831,3,0,10.2656782591174,0,33.4456298023307,0,39.9993036360624,0,0,3.99482239114603,0.0965962384548996,8.94550022509031,0,0,0,0,0,0.0713753838307889,0,2.79325055032746,0,927.218000587306,724.043075445078,1189.99909716813,36.278295222586,116.564872654932,1891.80888159088,3
hysets_07EA007,2.26591210897391,4.11456362516261,1.81585314314148,0.437590900197307,-0.0285146155265194,1.68432853171139,0.0247792456704771,1.22297297297297,0.506673968101855,2.92107340173639,14.8184573550211,42.4741330158637,42.6780889897433,5,0,0,0,27.1545740446425,0,0.266243823154869,0,0,2.74873024613721,0,0.456670579135537,0,0,56.0399464284092,3.81328935464321,0,0.66871643586977,0,3.46230008289726,4.11584219255912,1553.6244701469,937.003847826916,2364.29646594446,222.816701324434,298.623443862726,1680.09929729212,3
hysets_07EC004,2.31438428366075,7.30990827572048,3.15846781683037,0.530646283196175,-0.235629645586892,1.81213383060693,0.028612499144363,1.16434540389972,0.516051748921897,2.97044917257683,13.8979172479816,40.2883573860941,45.762062026274,3,0,0,0,50.7469493916041,0,0,0,0,4.9855711650467,0.975095961815378,2.78274231021496,0,0,31.8230487859686,0.0146257486949459,0,0.325390818164545,0,8.3239907966897,0.0920099928478256,1389.52618333732,891.856756860103,2087.33841763203,164.636315776159,230.466491192006,1938.45595029107,3
hysets_07EE009,2.82637278390032,10.0042740776234,3.53961591146438,0.408722505459102,-0.367293785455153,1.60393351021028,0.0325826545280306,1.13603818615752,0.524265863508796,3.08085277554304,12.424965873226,38.7576032434728,48.450165404979,3,0,19.6643032261839,0,3.12695661105443,0,74.8163145083516,0,0,0,0,1.19621282720505,0,0,0,0.598106413602525,0,0,0,0,0,966.925583929,764.699863492904,1262.37458104134,71.6537189192469,105.373779511715,308.91987707641,3
hysets_07FB008,1.95222054897665,11.4929208022452,5.88710164344382,0.316425965716211,-0.673056302117207,0.752839680263996,0.0384694366486412,1.26292134831461,0.607502224656034,3.45734320218153,16.1208313953272,39.714115292338,44.1326093473948,3,0,8.53149528410255,0,25.6090075210226,0,53.4702485831898,0,0,1.18061033435805,0,2.82693875330139,0.679258509594971,0.0964792980312631,0.114569754389918,0.182495605349415,0,3.1369781523854,0,3.02799442382727,0,985.096012301573,713.501073699067,1404.83947071675,86.4293443552635,177.829260765064,1515.96779325781,3
hysets_07FB009,2.13506879320965,12.047690464782,5.64276453437863,0.398425433269131,-0.672597117371825,0.715252724215699,0.0365528099116982,1.25352112676056,0.576083236361147,3.15797373358349,15.1042677169216,37.8804438511903,47.015288431888,3,0,0,0,79.4783544203309,0,13.8165094766623,0,0,0.769431413143111,0,3.83263868313063,0,0.245560320500349,0,0.245560320500349,0,0.491120641000697,0,0.245560320500349,0,1165.52159428837,912.197867272365,1652.49088645257,62.8851613181577,146.871666489679,483.515157429512,3
hysets_07GG001,1.81329933602573,13.8262769525635,7.6249280402137,0.2362842466777,-0.833022063735806,0.294006064615691,0.0412759257991649,1.28297872340426,0.637825997672668,3.62568093385214,16.8996095811378,42.0026332342173,41.1319355339708,5,0,0.793630894943327,0,33.7257143805572,0,49.3497011886876,0,0,0,0,14.9900179158096,0,0,0,0,0,1.2360135883359,0,0,0,849.86887799852,744.344250082271,985.50010693231,24.862292553384,52.5274988315932,1032.51440157444,3
hysets_07MA003,1.46253610787871,12.2076610308714,8.34691257542873,0.282988564892402,-0.662701964962381,1.04915404072846,0.0462043945513039,1.21184919210054,0.694503388322267,4.14122448979592,6.64101367426279,32.1805457539478,61.3055955529996,3,0,0,0,17.9399374508474,0,0,0,0,47.8939126791838,4.03361083766879,13.8603721852036,0,0,12.2651154309208,0,0,0,0,4.24123905734701,0,404.028083609967,341.210473101961,470.267189073787,13.6170655600527,36.2189800028824,1685.90537867601,2
